,VOLUME_SESSION,AVG_J_S,Rech_Moy,MNT_FORFAIT_DATA,NB_JOUR_ACT_IN,revenu_cdr,P_revenu_data,P_FF_Journalier,P_FF_mensuel,P_N_Rech_sup5,Evolution volume session,Evolution rech_moy,pca_clusters
2414,0.0,6.33,1.4,0.0,5.0,2.1,0.0,0.0,0.0,0.17,0,0,2
2415,0.0,1.56,3.66,0.0,23.833000000000002,1.33,0.0,0.0,0.0,0.33,0,0,2
2416,0.0,0.0,1.8,0.0,19.167,3.75,0.0,0.0,0.0,0.25,0,0,2
2417,0.0,0.0,5.06,0.0,13.5,2.08,0.0,0.0,0.0,0.33,0,0,1
2419,0.26,0.0,5.0,0.0,27.666999999999998,15.14,0.0,0.0,0.0,1.0,0,0,0
2420,0.0,12.33,2.34,0.0,29.5,0.31,0.68,0.0,0.0,0.08,0,1,1
2421,0.0,0.0,3.95,0.0,30.0,30.57,0.0,0.0,0.0,0.76,0,0,0
2422,0.0,8.0,4.88,0.0,2.833,0.8,0.0,0.0,0.0,0.17,0,0,2
2423,0.0,0.0,5.0,0.0,30.0,7.37,0.0,0.0,0.0,1.0,0,0,1
2424,0.0,0.0,3.8,0.0,27.166999999999998,12.85,0.0,0.0,0.0,0.73,0,0,1
2425,0.05,0.33,2.33,0.75,28.0,2.66,0.22,0.0,0.17,0.36,0,-1,0
2426,0.0,0.0,1.0,0.0,28.333000000000002,6.48,0.05,0.0,0.0,0.0,-1,0,0
2427,0.0,8.0,4.88,0.0,0.16699999999999998,0.0,0.0,0.0,0.0,0.17,0,0,0
2428,0.0,7.0,1.99,0.0,16.0,1.19,0.0,0.0,0.0,0.17,0,0,0
2429,0.37,0.0,1.35,0.0,29.833000000000002,5.67,0.0,0.0,0.0,0.08,0,0,0
2430,58.67,0.0,1.04,0.25,30.0,17.32,0.01,0.17,0.0,0.01,0,0,0
2431,0.06,0.67,1.67,0.0,26.5,3.21,0.0,0.0,0.0,0.33,0,0,0
2433,0.0,0.0,1.0,0.0,30.0,13.49,0.0,0.0,0.0,0.0,0,0,1
2434,0.0,0.0,1.22,0.0,28.0,3.31,0.0,0.0,0.0,0.06,0,0,2
2435,0.0,0.0,1.14,0.0,27.333000000000002,16.16,0.0,0.0,0.0,0.03,0,0,2
2436,0.02,0.0,2.48,0.0,29.833000000000002,8.9,0.23,0.0,0.0,0.4,0,0,2
2437,0.0,0.0,5.02,0.0,25.333000000000002,4.56,0.0,0.0,0.0,0.83,0,0,1
2438,0.0,1.31,1.0,0.0,24.5,2.85,0.0,0.0,0.0,0.0,0,0,0
2439,0.0,1.0,2.0,0.0,17.167,5.7,0.2,0.0,0.0,0.32,0,0,1
2440,0.0,0.0,1.11,0.0,30.0,6.52,0.09,0.0,0.0,0.02,0,0,0
2442,0.0,0.0,2.78,0.0,26.666999999999998,4.54,0.0,0.0,0.0,0.43,0,0,1
2443,0.0,15.0,3.03,0.0,18.0,1.46,0.0,0.0,0.0,0.17,0,-1,2
2444,0.35,0.0,1.27,0.0,29.333000000000002,5.86,0.01,0.0,0.0,0.17,0,0,0
2445,0.0,0.0,1.09,0.0,27.0,2.58,0.84,0.0,0.0,0.02,0,0,1
2446,0.0,0.33,1.24,0.0,27.166999999999998,12.67,0.0,0.0,0.0,0.11,0,0,0
2447,0.0,12.83,1.0,0.0,24.5,1.16,0.0,0.0,0.0,0.0,0,-1,0
2448,0.0,0.0,2.59,0.0,24.333000000000002,3.73,0.15,0.0,0.0,0.42,0,0,0
2449,0.0,7.71,1.81,0.04,26.333000000000002,0.42,0.09,0.17,0.0,0.17,0,0,0
2450,0.0,3.71,1.5,0.0,22.333000000000002,2.76,0.2,0.0,0.0,0.14,0,0,0
2451,0.0,0.0,1.56,0.75,29.666999999999998,12.77,0.29,0.0,0.17,0.13,0,0,1
2452,0.03,0.0,5.01,0.0,30.0,8.02,0.0,0.0,0.0,1.0,0,0,1
2453,0.0,0.0,4.57,0.0,26.666999999999998,20.93,0.0,0.0,0.0,0.9,0,0,0
2454,0.0,0.67,1.29,0.0,27.333000000000002,7.28,0.24,0.0,0.0,0.07,0,0,0
2455,0.0,1.25,1.16,0.04,26.5,8.83,0.05,0.17,0.0,0.05,0,0,1
2456,35.94,0.0,1.15,0.15,30.0,12.3,0.06,0.17,0.0,0.04,-1821,0,0
2457,0.0,3.44,1.89,0.0,4.167,3.2,0.0,0.0,0.0,0.25,0,0,1
2458,0.0,0.0,4.54,0.0,30.0,39.37,0.0,0.0,0.0,0.9,0,0,0
2459,2124.59,0.0,4.08,11.78,30.0,11.54,0.51,0.78,0.17,0.79,-43,0,0
2460,3166.97,0.0,4.71,16.85,30.0,8.39,0.69,1.0,0.0,0.93,919,0,0
2461,0.0,3.62,1.0,0.0,20.167,3.17,0.0,0.0,0.0,0.0,0,0,0
2462,1.35,0.33,1.41,0.15,25.666999999999998,7.53,0.17,0.17,0.0,0.08,0,0,0
2463,0.0,1.71,2.41,0.0,27.333000000000002,5.89,0.0,0.0,0.0,0.36,0,0,1
2464,1372.34,0.0,4.67,8.01,20.0,8.65,0.49,0.13,0.87,0.9,274,0,1
2465,0.0,0.0,2.21,0.0,29.833000000000002,12.5,0.0,0.0,0.0,0.4,0,0,2
2466,685.31,0.0,1.09,3.86,30.0,3.19,0.55,1.0,0.0,0.01,13,0,0
2467,0.0,0.0,1.22,0.0,29.166999999999998,12.26,0.0,0.0,0.0,0.09,0,0,0
2468,0.0,0.0,4.99,0.0,29.666999999999998,14.51,0.0,0.0,0.0,1.0,0,0,1
2469,953.15,0.0,4.44,6.04,30.0,18.65,0.26,0.99,0.02,0.87,422,0,0
2470,0.0,0.0,1.53,0.0,29.0,4.22,0.59,0.0,0.0,0.14,0,0,1
2473,0.0,0.0,5.0,0.0,29.5,36.12,0.15,0.0,0.0,1.0,0,0,0
2474,0.0,16.14,1.0,0.0,24.166999999999998,0.15,0.0,0.0,0.0,0.0,0,0,2
2475,5197.67,0.0,5.0,21.0,27.333000000000002,11.51,0.65,0.0,1.0,1.0,917,0,1
2476,0.0,0.0,4.62,0.15,28.833000000000002,31.66,0.0,0.17,0.0,0.92,0,0,2
2477,0.0,21.29,1.0,0.0,7.0,0.56,0.0,0.0,0.0,0.0,0,0,2
2478,1724.46,0.0,5.11,9.79,30.0,27.86,0.26,1.0,0.0,1.0,362,0,1
2479,0.0,0.0,5.06,0.0,7.5,1.66,0.0,0.0,0.0,0.33,0,0,0
2480,0.0,0.0,4.78,0.0,30.0,48.1,0.0,0.0,0.0,0.88,0,-2,0
2481,0.0,0.0,1.0,0.0,20.5,7.01,0.0,0.0,0.0,0.0,0,0,1
2482,6.38,0.0,3.89,0.0,30.0,3.25,0.72,0.0,0.0,0.72,6,0,1
2485,0.0,0.0,1.26,0.0,26.833000000000002,2.78,0.69,0.0,0.0,0.08,0,0,0
2486,0.0,0.0,3.2,0.0,30.0,23.34,0.0,0.0,0.0,0.65,0,0,0
2487,0.0,0.0,2.02,0.0,30.0,17.55,0.0,0.0,0.0,0.3,0,0,1
2489,0.0,0.0,1.0,0.0,27.0,10.5,0.0,0.0,0.0,0.0,0,0,1
2490,0.56,0.0,3.26,0.15,26.833000000000002,11.88,0.41,0.17,0.0,0.62,0,0,1
2491,0.0,0.0,1.63,0.0,29.666999999999998,9.74,0.0,0.0,0.0,0.27,0,0,0
2492,0.0,0.0,4.38,0.0,30.0,39.73,0.0,0.0,0.0,0.83,0,0,0
2493,0.0,0.0,4.99,0.0,22.833000000000002,8.8,0.0,0.0,0.0,0.83,0,0,1
2495,0.0,0.0,3.77,0.0,29.166999999999998,16.35,0.0,0.0,0.0,0.79,0,0,1
2496,0.0,0.0,4.14,0.0,22.0,5.41,0.0,0.0,0.0,0.83,0,0,0
2497,0.0,0.0,1.14,0.0,30.0,16.25,0.0,0.0,0.0,0.05,0,0,0
2498,334.99,0.0,4.83,1.98,28.5,16.85,0.11,0.33,0.0,0.97,-753,0,0
2499,1643.97,0.0,3.67,8.31,30.0,6.55,0.57,0.84,0.12,0.73,188,0,2
2500,0.06,0.0,1.92,0.0,28.166999999999998,11.0,0.0,0.0,0.0,0.3,0,0,0
2501,0.07,0.0,4.68,0.0,30.0,19.49,0.0,0.0,0.0,0.9,0,0,1
2502,0.0,15.13,1.0,0.0,1.6669999999999998,0.5,0.0,0.0,0.0,0.0,0,0,1
2503,0.0,13.33,9.82,0.0,0.16699999999999998,0.0,0.0,0.0,0.0,0.17,0,0,0
2504,1026.24,0.0,5.04,2.1,30.0,35.13,0.11,0.67,0.0,0.97,800,0,1
2505,0.0,0.0,3.89,0.0,25.333000000000002,11.77,0.0,0.0,0.0,0.82,0,0,0
2506,0.04,0.0,4.5,0.0,29.166999999999998,17.14,0.02,0.0,0.0,0.9,0,0,0
2507,0.0,0.0,1.94,0.15,30.0,2.37,0.75,0.17,0.0,0.32,-29,0,0
2508,180.0,0.0,2.2,0.75,26.833000000000002,7.55,0.09,0.0,0.17,0.51,179,0,1
2509,0.0,7.67,5.06,0.0,25.833000000000002,1.56,0.0,0.0,0.0,0.33,0,0,0
2510,0.0,0.0,4.74,0.73,30.0,23.62,0.03,0.08,0.0,0.95,0,0,1
2511,0.0,0.0,3.22,0.0,17.167,4.08,0.0,0.0,0.0,0.72,0,0,0
2512,0.0,0.0,1.77,0.0,23.5,11.85,0.11,0.0,0.0,0.25,0,0,0
2513,0.0,0.33,1.36,0.0,28.666999999999998,4.97,0.0,0.0,0.0,0.21,0,0,0
2514,0.0,0.0,2.08,0.0,25.666999999999998,9.62,0.0,0.0,0.0,0.26,0,0,1
2515,0.0,9.5,1.0,0.0,22.833000000000002,0.0,0.0,0.0,0.0,0.0,0,0,1
2517,0.26,0.8,1.0,0.0,29.833000000000002,7.31,0.0,0.0,0.0,0.0,0,0,0
2518,0.0,0.0,4.54,0.0,25.833000000000002,19.73,0.0,0.0,0.0,0.89,0,0,2
2519,0.0,10.5,1.0,0.0,16.333,0.48,0.0,0.0,0.0,0.0,0,0,2
2520,0.0,0.0,1.0,0.0,30.0,9.5,0.0,0.0,0.0,0.0,0,0,1
2521,0.12,12.75,4.88,0.0,5.832999999999999,0.13,0.0,0.0,0.0,0.17,0,0,0
2522,0.0,0.0,2.5,0.0,29.333000000000002,3.71,0.0,0.0,0.0,0.22,0,0,2
2523,0.0,4.0,1.0,0.0,28.833000000000002,2.61,0.0,0.0,0.0,0.0,0,0,0
2524,3438.18,0.0,4.81,13.5,30.0,3.89,0.78,0.0,1.0,0.96,759,0,2
2525,0.04,3.17,1.0,0.0,24.333000000000002,4.69,0.43,0.0,0.0,0.0,0,0,0
2526,0.01,0.0,4.48,0.04,30.0,39.17,0.0,0.17,0.0,0.89,0,0,0
2527,11668.77,0.0,4.86,50.67,30.0,15.62,0.76,0.13,0.87,0.96,1878,0,1
2528,25.47,0.0,1.0,0.15,30.0,2.16,0.9,0.17,0.0,0.0,0,0,1
2529,0.04,0.0,1.08,0.0,30.0,3.34,0.46,0.0,0.0,0.01,0,0,0
2530,32.22,12.7,1.0,0.21,13.333,0.35,0.38,0.33,0.0,0.0,6,0,1
2531,383.59,0.0,3.05,2.3,30.0,1.48,0.86,0.07,0.0,0.68,-210,0,2
2532,0.0,6.33,1.67,0.0,23.833000000000002,1.44,0.0,0.0,0.0,0.06,0,0,0
2533,0.0,0.0,1.67,0.0,30.0,58.68,0.0,0.0,0.0,0.18,0,0,1
2534,0.0,14.67,2.34,0.0,15.667,1.12,0.0,0.0,0.0,0.06,0,1,1
2535,0.0,0.0,4.2,0.04,30.0,17.22,0.14,0.17,0.0,0.81,0,0,0
2536,1113.9,0.0,1.6,6.58,29.5,3.99,0.62,0.98,0.02,0.14,-212,0,1
2537,0.0,3.08,1.24,0.0,20.0,3.37,0.0,0.0,0.0,0.08,0,0,0
2538,2111.68,0.0,1.73,10.65,30.0,1.98,0.84,0.81,0.07,0.21,344,0,1
2539,0.0,0.0,1.0,0.0,30.0,9.52,0.02,0.0,0.0,0.0,0,0,1
2540,0.0,2.14,1.25,0.0,20.333,3.06,0.0,0.0,0.0,0.17,0,0,1
2541,0.0,0.0,1.04,0.0,29.666999999999998,16.4,0.0,0.0,0.0,0.01,0,0,0
2542,0.0,0.0,4.78,0.0,25.5,13.51,0.0,0.0,0.0,0.92,0,0,1
2543,0.62,0.0,5.2,0.0,30.0,9.12,0.0,0.0,0.0,1.0,0,0,2
2544,0.0,0.0,1.09,0.0,23.333000000000002,7.66,0.08,0.0,0.0,0.02,0,0,1
2545,0.0,1.5,3.85,0.0,25.666999999999998,4.55,0.0,0.0,0.0,0.45,0,0,0
2546,0.0,0.0,1.0,0.0,29.0,13.82,0.0,0.0,0.0,0.0,0,0,0
2547,1075.63,0.0,3.96,3.45,30.0,4.38,0.45,0.83,0.0,0.76,422,0,0
2548,0.0,0.0,4.33,0.0,29.833000000000002,17.91,0.0,0.0,0.0,0.91,0,0,0
2549,20619.64,0.0,5.96,18.13,30.0,1.7,0.93,0.08,0.83,0.92,1553,0,2
2550,57.46,6.4,1.0,0.0,20.0,3.83,0.0,0.0,0.0,0.0,57,0,0
2551,4344.34,0.0,5.06,16.8,30.0,27.36,0.38,0.08,0.92,0.84,161,0,1
2552,0.0,1.86,1.37,0.0,26.0,2.38,0.0,0.0,0.0,0.17,0,0,2
2553,0.0,0.0,1.05,0.0,30.0,14.07,0.0,0.0,0.0,0.02,0,0,0
2554,0.0,2.0,1.29,0.0,10.0,2.84,0.0,0.0,0.0,0.08,0,0,0
2555,9399.41,0.0,4.74,36.28,30.0,11.0,0.77,0.04,0.97,0.95,80,0,1
2556,0.03,3.08,1.19,0.0,20.5,3.62,0.0,0.0,0.0,0.02,0,0,1
2557,25.76,0.0,2.84,0.0,28.5,8.92,0.0,0.0,0.0,0.39,25,0,0
2558,0.0,1.33,2.14,0.0,25.5,2.42,0.0,0.0,0.0,0.17,0,0,0
2559,0.0,0.0,4.79,0.0,29.5,13.82,0.08,0.0,0.0,0.96,0,0,0
2560,0.01,0.0,3.32,0.0,30.0,18.4,0.0,0.0,0.0,0.65,0,0,2
2561,15.29,0.0,2.78,0.19,28.666999999999998,4.09,0.04,0.17,0.0,0.5,-9,0,2
2562,0.0,0.0,1.77,0.0,30.0,13.85,0.0,0.0,0.0,0.29,0,0,0
2563,0.11,0.0,4.61,0.9,29.833000000000002,22.5,0.04,0.5,0.0,0.91,0,0,2
2564,0.0,0.0,4.59,0.0,30.0,29.64,0.0,0.0,0.0,0.89,0,0,0
2565,0.0,0.0,1.67,0.15,30.0,13.98,0.01,0.17,0.0,0.14,0,0,0
2566,0.0,10.0,1.0,0.0,19.5,1.48,0.0,0.0,0.0,0.0,0,0,0
2567,51.41,8.8,5.06,0.0,12.833,1.34,0.0,0.0,0.0,0.33,0,0,1
2568,25528.9,0.0,5.0,28.48,30.0,0.44,0.98,0.08,0.92,1.0,-1070,0,0
2569,0.0,15.25,1.81,0.0,6.832999999999999,1.4,0.0,0.0,0.0,0.08,0,-1,0
2570,0.0,0.0,4.66,0.0,30.0,17.19,0.04,0.0,0.0,0.95,0,0,1
2571,20218.45,0.0,3.74,28.45,30.0,4.87,0.85,0.54,0.47,0.7,-3891,0,1
2572,98.09,15.0,1.0,0.6,8.5,0.9,0.4,0.17,0.0,0.0,-113,0,0
2573,2485.01,0.0,3.52,13.63,30.0,10.77,0.58,0.96,0.05,0.66,815,0,0
2574,0.04,3.0,1.0,0.0,17.833,5.54,0.0,0.0,0.0,0.0,0,0,1
2575,0.0,10.22,1.0,0.0,26.833000000000002,0.16,0.0,0.0,0.0,0.0,0,0,0
2576,31.02,0.0,2.59,0.15,26.0,39.09,0.0,0.17,0.0,0.47,0,0,0
2577,7747.31,0.0,1.3,14.87,27.5,1.02,0.94,0.98,0.02,0.06,-892,0,0
2579,0.0,0.0,4.08,0.0,30.0,41.61,0.0,0.0,0.0,0.81,0,0,0
2580,6430.74,0.0,4.28,19.5,30.0,6.65,0.76,0.0,1.0,0.85,1500,0,1
2581,0.0,0.0,1.0,0.0,26.666999999999998,12.13,0.0,0.0,0.0,0.0,0,0,2
2582,0.0,0.0,1.02,0.0,29.166999999999998,8.23,0.0,0.0,0.0,0.0,0,0,1
2583,0.0,0.33,1.0,0.0,30.0,4.76,0.0,0.0,0.0,0.0,0,0,1
2584,0.0,0.0,4.85,0.0,30.0,87.24,0.0,0.0,0.0,0.96,0,0,0
2585,0.0,3.67,3.27,0.0,18.667,3.76,0.0,0.0,0.0,0.42,0,-1,0
2586,184.42,16.0,1.37,0.75,23.666999999999998,1.75,0.3,0.0,0.17,0.06,0,0,1
2587,0.0,0.0,3.41,0.0,21.833000000000002,0.16,0.0,0.0,0.0,0.5,0,0,0
2588,0.01,1.0,1.8,0.0,29.5,10.5,0.0,0.0,0.0,0.27,0,0,1
2589,1343.04,0.0,4.36,5.4,28.5,7.79,0.41,0.17,0.83,0.9,529,0,0
2590,157.87,0.0,2.74,0.79,28.166999999999998,5.63,0.47,0.08,0.08,0.56,-271,0,0
2591,83.18,13.67,1.0,0.59,20.666999999999998,1.0,0.37,0.17,0.0,0.0,0,0,0
2592,0.23,0.0,3.48,0.0,30.0,9.31,0.16,0.0,0.0,0.7,0,0,2
2593,0.0,0.0,5.0,0.0,30.0,39.67,0.0,0.0,0.0,1.0,0,0,1
2594,0.0,0.0,4.4,0.0,30.0,24.48,0.0,0.0,0.0,0.87,0,0,1
2595,1658.28,0.0,2.93,9.97,28.0,4.12,0.71,1.0,0.0,0.6,-80,0,1
2596,0.0,0.0,1.12,0.0,27.0,6.16,0.0,0.0,0.0,0.06,0,0,2
2597,25.08,0.0,2.79,0.17,29.666999999999998,6.37,0.03,0.33,0.0,0.42,-19,0,1
2598,0.0,0.6,1.11,0.0,29.833000000000002,6.67,0.0,0.0,0.0,0.06,0,0,0
2599,0.0,0.0,5.0,0.0,16.167,7.83,0.0,0.0,0.0,1.0,0,0,0
2600,2.1,0.0,5.02,0.0,26.166999999999998,2.15,0.4,0.0,0.0,0.67,0,0,1
2601,1582.48,0.0,1.24,7.23,30.0,9.6,0.43,0.91,0.08,0.07,1048,0,2
2602,5386.33,0.0,4.87,21.97,30.0,2.65,0.89,0.17,0.83,0.98,537,0,0
2603,3676.79,0.0,2.73,16.28,30.0,6.3,0.72,0.49,0.46,0.47,946,0,0
2604,0.0,0.0,2.33,0.0,29.166999999999998,15.03,0.0,0.0,0.0,0.41,0,0,0
2605,0.0,0.0,4.85,0.0,30.0,21.8,0.0,0.0,0.0,0.97,0,0,0
2606,0.17,0.0,1.17,0.0,29.833000000000002,7.48,0.0,0.0,0.0,0.04,0,0,0
2607,0.0,0.0,5.01,0.15,29.833000000000002,18.86,0.01,0.17,0.0,1.0,0,0,0
2608,0.0,3.06,1.0,0.0,19.333,1.7,0.0,0.0,0.0,0.0,0,0,1
2609,5815.13,0.0,4.06,23.78,28.833000000000002,6.68,0.78,0.65,0.35,0.77,2729,0,2
2610,0.0,0.0,5.18,0.0,26.833000000000002,23.13,0.0,0.0,0.0,1.0,0,0,0
2611,0.02,0.0,4.81,0.0,30.0,11.58,0.0,0.0,0.0,0.97,0,0,0
2612,388.46,6.6,2.01,1.69,13.167,1.05,0.62,0.47,0.03,0.2,0,0,1
2613,0.0,14.0,3.03,0.0,11.833,1.0,0.0,0.0,0.0,0.17,-3,0,0
2614,0.0,0.0,1.24,0.0,27.666999999999998,10.84,0.0,0.0,0.0,0.1,0,0,0
2615,0.0,0.0,2.78,0.0,28.333000000000002,6.22,0.25,0.0,0.0,0.32,0,0,0
2616,6.84,17.88,1.0,0.04,21.5,0.35,0.1,0.17,0.0,0.0,6,0,0
2617,0.0,0.0,1.08,0.0,29.5,9.83,0.0,0.0,0.0,0.02,0,0,0
2618,0.0,0.0,1.24,0.0,30.0,4.56,0.0,0.0,0.0,0.08,0,0,0
2619,0.0,0.0,5.01,0.0,29.666999999999998,16.62,0.0,0.0,0.0,1.0,0,0,2
2620,0.0,0.0,5.01,0.0,29.666999999999998,14.49,0.0,0.0,0.0,1.0,0,0,1
2621,3421.91,0.0,1.34,17.85,30.0,3.77,0.83,0.92,0.03,0.05,470,0,1
2623,4399.8,0.0,2.29,19.14,30.0,2.49,0.88,0.64,0.31,0.38,427,0,1
2624,18839.11,0.0,4.17,37.98,29.833000000000002,6.63,0.85,0.3,0.63,0.82,-2380,0,2
2625,0.0,0.0,3.57,0.0,30.0,18.44,0.1,0.0,0.0,0.71,0,0,0
2626,0.06,13.8,1.0,0.0,1.167,0.03,0.0,0.0,0.0,0.0,0,0,1
2627,1046.17,0.0,4.63,8.85,30.0,19.7,0.33,1.0,0.0,0.89,338,0,0
2628,0.0,13.67,5.06,0.0,29.0,0.74,0.0,0.0,0.0,0.33,0,0,2
2629,3496.77,0.0,1.06,14.76,30.0,10.39,0.59,0.99,0.0,0.02,-809,0,1
2630,0.0,0.0,5.0,0.0,18.667,2.83,0.0,0.0,0.0,0.5,0,0,1
2631,1989.34,0.0,1.38,4.26,29.833000000000002,1.37,0.76,0.81,0.0,0.1,-114,0,2
2632,0.0,0.0,1.0,0.0,28.5,13.07,0.0,0.0,0.0,0.0,0,0,0
2633,0.01,0.0,4.62,0.0,26.333000000000002,16.24,0.0,0.0,0.0,0.92,0,0,0
2634,0.0,0.0,1.89,0.0,29.833000000000002,4.94,0.0,0.0,0.0,0.29,0,0,0
2635,1.5,0.0,1.41,0.0,25.666999999999998,5.51,0.0,0.0,0.0,0.0,-18,0,2
2636,0.26,0.0,4.03,0.0,21.833000000000002,1.31,0.0,0.0,0.0,0.17,0,0,0
2638,1.2,0.0,1.13,0.0,27.833000000000002,15.0,0.16,0.0,0.0,0.03,0,0,2
2639,0.0,2.33,3.66,0.0,11.5,1.71,0.0,0.0,0.0,0.33,0,0,2
2640,9.92,0.0,4.84,0.0,26.5,20.63,0.0,0.0,0.0,0.98,0,0,0
2641,0.0,0.0,3.75,0.0,30.0,9.45,0.07,0.0,0.0,0.69,0,0,1
2642,0.13,0.0,1.68,0.0,30.0,11.52,0.0,0.0,0.0,0.14,0,0,1
2643,2.84,12.0,5.34,0.0,12.833,1.0,0.0,0.0,0.0,0.25,-1,-4,1
2644,0.0,0.0,4.99,0.0,28.833000000000002,8.3,0.0,0.0,0.0,1.0,0,0,0
2645,0.0,17.5,1.0,0.0,13.5,0.41,0.0,0.0,0.0,0.0,0,0,0
2646,0.0,0.0,5.02,0.0,26.333000000000002,6.66,0.0,0.0,0.0,1.0,-1,0,0
2647,0.0,8.45,1.0,0.0,10.833,0.43,0.0,0.0,0.0,0.0,0,0,0
2648,141.34,3.6,1.82,1.2,26.5,0.7,0.79,1.0,0.0,0.08,0,0,0
2649,1.14,1.91,2.34,0.0,24.166999999999998,2.45,0.37,0.0,0.0,0.25,0,1,0
2650,0.12,0.0,1.56,0.0,25.0,8.12,0.0,0.0,0.0,0.25,0,0,0
2651,2.56,0.0,1.4,2.57,30.0,4.56,0.71,0.39,0.0,0.12,0,0,0
2652,0.0,0.0,4.07,0.0,26.0,7.15,0.09,0.0,0.0,0.68,0,0,0
2653,0.0,0.0,3.79,0.0,29.5,6.19,0.0,0.0,0.0,0.75,0,0,2
2654,1338.6,0.0,1.11,6.43,28.166999999999998,5.01,0.56,0.88,0.07,0.03,-294,0,2
2655,98.89,0.0,1.83,1.04,21.666999999999998,6.77,0.13,1.0,0.0,0.58,24,0,2
2657,0.0,11.78,1.0,0.0,11.333,0.16,0.0,0.0,0.0,0.0,0,0,1
2658,0.0,0.0,4.56,0.0,30.0,12.23,0.0,0.0,0.0,0.89,0,0,0
2659,127.77,17.67,1.0,0.9,13.0,0.32,0.74,0.33,0.0,0.0,127,0,2
2660,0.0,0.0,2.33,0.0,29.166999999999998,6.86,0.0,0.0,0.0,0.4,0,0,0
2661,3874.42,0.0,4.15,17.51,30.0,2.71,0.87,0.98,0.02,0.82,207,0,0
2662,0.0,3.67,2.41,0.15,23.0,6.8,0.02,0.17,0.0,0.4,0,0,0
2663,93.49,18.0,2.59,0.59,28.333000000000002,1.17,0.75,0.33,0.0,0.13,90,1,1
2664,494.67,0.0,1.24,4.29,25.833000000000002,0.9,0.86,1.0,0.0,0.06,52,0,0
2665,0.0,0.0,1.96,0.0,30.0,19.03,0.0,0.0,0.0,0.26,0,0,1
2666,1438.76,1.8,1.0,8.34,28.333000000000002,0.34,0.96,0.94,0.01,0.0,681,0,0
2667,3962.78,0.0,3.64,16.96,30.0,12.26,0.61,0.87,0.09,0.67,180,0,0
2668,0.0,0.0,2.23,0.0,29.833000000000002,10.09,0.0,0.0,0.0,0.43,0,0,2
2669,0.0,0.0,1.0,0.0,21.0,5.85,0.0,0.0,0.0,0.0,0,0,1
2670,0.0,0.0,1.1,0.0,24.333000000000002,8.16,0.0,0.0,0.0,0.03,0,0,0
2671,1683.33,0.0,3.9,5.92,25.166999999999998,10.47,0.36,0.0,0.71,0.63,159,0,2
2672,2.96,0.0,3.9,0.0,29.666999999999998,17.9,0.0,0.0,0.0,0.82,0,0,1
2673,1164.51,0.0,1.55,5.22,29.333000000000002,0.43,0.92,0.87,0.14,0.18,-30,0,0
2674,0.0,0.0,2.87,0.15,27.833000000000002,12.58,0.01,0.17,0.0,0.57,0,0,1
2676,0.0,3.11,1.21,0.0,4.833,3.4,0.0,0.0,0.0,0.17,0,0,0
2677,0.0,4.63,1.0,0.0,28.333000000000002,2.47,0.0,0.0,0.0,0.0,0,0,1
2678,26.44,0.0,3.86,0.15,19.5,13.83,0.01,0.17,0.0,0.72,0,0,1
2679,0.0,6.5,1.0,0.0,25.833000000000002,1.96,0.0,0.0,0.0,0.0,0,0,0
2680,0.0,0.0,3.82,1.45,30.0,37.14,0.04,0.28,0.0,0.73,0,0,1
2681,0.0,0.0,5.0,0.0,25.0,17.47,0.0,0.0,0.0,1.0,0,0,1
2682,0.0,0.0,1.0,0.15,28.0,9.54,0.02,0.17,0.0,0.0,0,0,0
2683,5.47,0.0,1.0,0.0,28.166999999999998,12.01,0.0,0.0,0.0,0.0,5,0,1
2684,0.0,0.0,3.85,0.0,28.166999999999998,17.97,0.0,0.0,0.0,0.77,0,0,0
2685,0.68,0.0,3.77,0.0,30.0,14.32,0.12,0.0,0.0,0.71,0,0,0
2686,0.94,0.0,4.71,0.0,30.0,21.61,0.0,0.0,0.0,0.93,0,0,0
2687,0.0,15.0,4.88,0.0,13.167,0.44,0.0,0.0,0.0,0.17,0,0,0
2688,0.0,0.0,1.73,0.0,23.333000000000002,3.96,0.0,0.0,0.0,0.13,0,0,1
2689,0.0,5.63,1.0,0.0,8.833,0.4,0.0,0.0,0.0,0.0,0,0,0
2690,4117.79,0.0,1.95,16.52,23.333000000000002,1.82,0.9,0.99,0.01,0.12,2418,0,1
2691,0.0,14.29,1.0,0.0,5.832999999999999,0.99,0.0,0.0,0.0,0.0,0,0,0
2692,0.0,0.0,3.29,0.0,28.666999999999998,19.36,0.0,0.0,0.0,0.58,0,0,0
2693,0.0,0.0,4.42,0.0,30.0,6.14,0.0,0.0,0.0,0.67,0,0,0
2694,0.21,13.5,2.34,0.0,18.5,1.88,0.0,0.0,0.0,0.17,0,0,1
2695,0.0,0.0,4.84,0.0,28.666999999999998,20.22,0.0,0.0,0.0,0.97,0,0,2
2696,0.05,0.0,1.04,0.0,29.333000000000002,16.46,0.0,0.0,0.0,0.02,0,0,1
2697,1368.03,0.0,1.18,6.1,29.5,2.86,0.68,0.65,0.01,0.03,-526,0,1
2698,0.0,0.6,1.0,0.0,25.333000000000002,5.5,0.19,0.0,0.0,0.0,0,0,1
2699,0.0,0.0,2.24,0.0,30.0,50.39,0.0,0.0,0.0,0.35,0,0,0
2700,0.0,0.0,1.0,0.0,29.5,12.17,0.0,0.0,0.0,0.0,0,0,0
